rating,text,name
5,"I came here after Colombian lost to England in the Word Cup. It was late and they were one of a few Indian places still open. 

The spot is small with...",Simply Indian
4,We enjoyed our meal at Simply Indian.  I am not well versed on Indian food however the food was tasty and the bill was very reasonable.  The table next to...,Simply Indian
5,I am not sure that I am the most qualified person to write a review for Simply Indian because I don't know anything about Indian food. But I stuffed my face...,Simply Indian
5,"Lounge Bohemia is a subterranean, mid-century modern cocktail den in Shoreditch slinging high-concept drinks and, er, experiences. A-la-carte drinks are...",Lounge Bohemia
5,This was a unique bar experience like no other. The place is very dimmed. There is complimentary popcorn and water. The menu is place in a book. Each...,Lounge Bohemia
5,"Lounge Bohemia was such a fun and unique experience. You'll definitely drop some change here, but it will be very memorable.

We were able to snag a...",Lounge Bohemia
5,Came here for a morning breakfast with my two friends and we loved it! It felt like a local spot and we loved the casual chic decor inside. My black tea was...,Notes
4,"I have tried all the available coffee shops in St John's Wood on High Street and had my morning cappuccino at Notes today. It was the best!!!

Nice strong...",Notes
5,"The waitresses were very attentive, always checking if anyone needed anything. The cafe is very clean and has a nice balcony. I enjoyed the avocado toast...",Notes
5,Food and service were excellent. Great environment as well. Malted pancakes taste delicious.,The Riding House Café
5,under-rated.  breakfast here was top notch.  lots of seating.  good service.  everything was tasty.,The Riding House Café
1,"Christmas Prefix Dinner is Terrible.

We just left after having one of the worst meals I've ever had - especially for the price.

First off all, the...",The Riding House Café
5,"The waitress was very nice and there was a very welcoming atmosphere among the staff. I ordered the tortellini fungi and it was delicious, however the...",Mimos Cafe
4,I would recommend this place for anybody in the area looking for a great filling yet delicious full English breakfast. There are smaller options if you...,Mimos Cafe
4,"This place is pretty straight forward! We got seated pretty quickly, and served our food in under than 10 minutes. I had the English Breakfast and my mom...",Mimos Cafe
5,"Let's just admit that whoever says ""oh I hate karaoke"" is lying. Once you get in there it is infectious...Great fun can be had in the private karaoke rooms...",Lucky Voice - Islington
5,Had so much fun with my colleagues. Karaoke is always a good idea. I loved the atmosphere and they know how to host events!,Lucky Voice - Islington
4,"Such an awesome idea, a karaoke place! I first tried the one in soho in uni days, when I never even knew it was a thing and ever since I was hooked! 

The...",Lucky Voice - Islington
5,Like this place is great! I got their Parisian baguette! Their menu in person doesn't describe what each sandwich has so you should research that...,Grenouilles
5,Very low key Baggett spot. They have a Raclette hot cheese wheel right in front so you can't miss it. The sandwiches are amazingly tasty and priced very...,Grenouilles
4,"A gem in a super touristy section of town.  Once I saw the flaming wheel of raclette, I knew I couldn't pass by.  Simple, yet so delicious.

Jambon Raclette...",Grenouilles
5,One of the best meals I've ever had in my life. The ham and mashed potatoes... oh my freaking god. The burger is what dreams are made of. At least mine... I...,Ferdi
4,This hidden gem is more then just Kim Ks favorite burger joint in Paris. It's a true Parisian staple that's been around for years offering up a perfect...,Ferdi
5,BEST burger in my entire life. I was a little scared at first because you can't make any adjustments to the burger besides adding bacon or egg and it comes...,Ferdi
4,"Food: food was good. We got the 3 course lunch menu €45 per person. For the starters, the salmon carpaccio was extremely thinly sliced but I wished the yuzu...",Kong
1,"Although it is infact a beautiful restaurant with kind staff, I must say Ive never been so dissatisfied with food. I ordered the meat, medium rare, it was...",Kong
3,"Decor and location five stars food and four stars, but I am basing this review on the service What is below mediocre for what one would expect and then our...",Kong
5,"I visited this museum with a friend in September 2020 on a Sunday afternoon. It is convenient to get here on the metro line 1, alighting at the station...",Musée des Arts Décoratifs
4,"MAD is next to Louvre but smaller and much calmer.

The Napoleon's throne, and the exhibits of Chinoiserie - the Europeans' imagination, imitation and...",Musée des Arts Décoratifs
5,"What a gem!

Transport yourself through years of different periods of decor in one glorious building!

Like so many museums one visit is never enough, one...",Musée des Arts Décoratifs
5,"How cute is the name of the restaurant. It means Summer Snow. Very fitting. The restaurant is very minimalist, white decor, clean lines. Chef is Japanese...",Neige d'Eté
5,"Tucked away on the ground floor of this quiet street sits Neige d'été. Unlike most other Michelin-starred restaurants, Neige d'été doesn't have any large,...",Neige d'Eté
5,"WOW. how are there so few reviews for this amazing restaurant who recently got their Michelin star???

I came here with my cousin who I found out was...",Neige d'Eté
5,Small and unassuming place but have great selection of seafoods. Highly recommend their boulots,Opium la Cabane
5,"Love love love this seafood joint!  I like it as much as l'Huîtrerie Régis, they both served the freshest oysters m, shrimps and sea snails, but Opium also...",Opium la Cabane
5,"This was the Best Restaurant we dined in in Paris rehabs it was my favorite. 
The oysters were incredibly fresh and delicious maybe some of the best I have...",Opium la Cabane
5,Please ensure to meet the dress code which does require a suit jacket.  For those whom may have forgotten a suit jacket or may not have packed one in the...,Restaurant le Meurice Alain Ducasse
4,Let's start off with the decor. The place is beautiful. The only weird elements were our swivel chairs and the silver frame LCD in the fake fireplace. The...,Restaurant le Meurice Alain Ducasse
5,This popular Alain Ducasse restaurant in Le Meurice hotel in Paris is located within a short walking distance from the Louvre Museum. We arrived at our...,Restaurant le Meurice Alain Ducasse
5,"Excellent food and what a great find in Opera district in Paris... and THANKS TO YELP!!!

Absolutely everything is DELISH here!  Excellent flavors with...",Bien Bien
4,Found this place on yelp when vacationing in Paris.  The food was excellent and I highly recommend this place if you have the desire to have Asian food...,Bien Bien
